cycle1,cycle2,nll,acf,avg_rank,norm_prod
48,139,2155.392436199341,-1.3652948026977063e-221,517.5,0.13471321716231632
48,143,2132.210453164578,-4.439864502371059e-276,542.0,0.059339826440650466
48,142,2140.7023667299923,-1.0012833826734371e-236,480.5,0.08695024778298155
48,144,2120.627531465872,-8.412754697067427e-238,380.0,0.02167936911109962
48,141,2150.933745090553,-1.3032702593818775e-219,492.5,0.12021632677352087
48,145,2146.812235062046,-1.643554772587878e-218,465.5,0.1068157395469625
48,146,2168.51098458659,-3.393634414137508e-191,510.5,0.1773665773951516
48,147,2174.5183207989753,-1.4862020694659684e-179,501.5,0.19689869847614555
48,148,2174.042872772119,-6.359836167884799e-175,476.0,0.1953528371992075
48,149,2175.1243987109256,-4.747337958984479e-166,449.5,0.198869286893741
48,150,2176.278545455251,-6.451684357755678e-166,458.0,0.2026218542810832
48,152,2176.9055453762135,-1.1099852061162142e-143,367.0,0.20466046805947738
48,151,2175.6091152103936,-1.3338776882499876e-150,395.5,0.20044528347905718
49,102,2182.120294819639,-1.0571880939042049e-123,379.5,0.22161554168873449
48,155,2180.8655070792447,-1.6924057840864144e-155,482.5,0.21753580060707808
48,153,2177.374199727914,-2.8482782747800364e-141,360.5,0.20618424053015683
48,154,2178.5752575035544,-1.9085911024036626e-150,430.5,0.21008933341487226
48,156,2183.024837418403,-1.672097051667503e-147,476.0,0.22455659986771342
49,104,2181.4070314587566,-1.6478390043510022e-131,384.0,0.21929650108645612
49,103,2182.2336830585787,-3.5478465058172176e-125,384.0,0.2219842563292242
49,106,2181.4677733874805,-9.127536998680636e-146,450.5,0.21949399606003311
49,105,2182.0403180973367,-3.629404084015269e-140,429.5,0.22135555536049933
49,107,2179.6926786907934,-1.888445111458768e-145,418.0,0.21372249213214556
49,109,2174.3437086166996,-6.98222334933613e-158,410.5,0.19633096825998175
49,112,2170.1726998016634,-7.27969432890955e-199,538.5,0.18276944176555712
49,111,2171.6252300906253,-4.251228159444576e-184,497.5,0.18749216685947204
49,108,2177.7666461734243,-2.9714099983668507e-150,414.5,0.20746023228765334
49,110,2174.5952827388487,-2.7063230445333438e-183,517.0,0.19714893083789287
49,113,2167.271590117002,-1.2022503638200155e-202,528.5,0.17333683742534578
49,114,2161.463629603929,-4.332341369793863e-188,463.0,0.15445296211617157
49,115,2161.7135608376248,-1.703888060447667e-190,472.5,0.15526558304263233
49,116,2161.0714942902296,-4.301324423360115e-186,450.0,0.15317798196581514
49,118,2163.8125677126254,-5.669196908046377e-171,405.5,0.16209024791619578
49,117,2162.273276749721,-8.717092414861381e-179,429.0,0.15708543107169423
49,119,2168.1062492974675,-7.277568346868752e-174,439.5,0.17605062996131332
49,122,2150.7997398070006,-1.4060669219881533e-200,451.0,0.11978062493641611
49,120,2165.8763180020774,-1.3740423871310976e-186,476.5,0.1688002803014992
49,123,2149.1682037689634,-9.726956462990589e-212,463.0,0.11447588447969803
49,121,2163.0519591529446,-1.2869275454077508e-190,482.0,0.15961722194300376
49,126,2164.1893445019987,-2.545734401905381e-228,571.5,0.1633152916977264
49,124,2160.8222560396093,-2.053829893975925e-220,538.5,0.1523676141893133
49,125,2160.7912204917466,-5.788949272774621e-227,551.5,0.1522667058903204
49,127,2167.298693256699,-3.498492982375772e-246,632.0,0.1734249599787585
49,128,2167.78391877464,-2.242535316088035e-249,643.0,0.17500261157556232
49,130,2261.144595511748,-6.998071166857438e-245,893.5,0.47855346635761203
49,129,2215.35412090878,-6.065455814785669e-250,872.5,0.32967132247870007
49,131,2159.5263193831333,-1.3569881435709451e-233,558.0,0.14815403419433967
49,133,2159.1475902360726,-3.279003040540342e-222,532.5,0.14692264255988424
49,132,2162.295170224412,-2.662965189692286e-236,580.5,0.1571566150346733
49,134,2156.5523695141114,-2.3896840454557783e-215,503.5,0.1384845988777708
49,135,2155.6192263091743,-5.632333813987615e-211,490.5,0.13545059754667146
